sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3124046,13,4,0,0,0,0,0,0,0,0,1,No,0,1,0.93,0,No,No,No,Yes,No,No
4920278,0,8,0,0,0,0,0,0,0,0,0,No,0,0.95,0.79,0,No,No,No,Yes,No,No
3696794,1165,12,80,700,1400,2100,208,755,1510,2269,1452,No,0,0.86,0.85,0,No,No,No,Yes,No,No
3775202,94,8,0,0,38,76,19,44,87,133,24,No,0,0.47,0.57,0,No,No,No,Yes,No,No
3950120,12,12,0,0,0,0,0,0,0,1,0,No,0,0.75,0.74,0,No,No,No,Yes,No,No
3994164,20,2,0,0,0,0,0,1,4,6,1,No,0,0.86,0.91,0,No,No,No,Yes,No,No
2890773,102,2,20,247,427,571,68,229,433,660,70,No,0,1,1,1,No,No,No,Yes,No,No
2080310,6,9,0,0,0,0,0,0,1,2,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
4769381,12,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3294877,165,2,41,71,71,140,24,98,155,210,30,No,0,1,1,0,No,No,No,Yes,No,No
3498102,0,8,0,3,5,6,2,3,4,6,0,No,0,0.98,0.98,0,No,No,Yes,Yes,No,Yes
3417639,5,2,0,0,2,4,0,1,6,12,0,No,0,0.91,0.94,0,No,No,No,Yes,No,No
3533929,25,8,0,0,0,0,0,1,1,4,1,No,0,0.83,0.74,0,No,No,No,Yes,No,No
4811433,7,8,0,6,6,6,1,5,10,15,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3459764,1710,4,0,480,1200,1930,259,965,1547,2306,270,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3122432,2,12,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3999761,2,2,0,0,0,0,0,0,0,0,1,No,0,1,0.99,0,No,No,No,Yes,No,No
2232840,8,9,0,0,0,0,0,0,0,0,1,No,0,0.61,0.71,0,No,No,No,Yes,No,No
2089485,55,2,0,0,0,0,0,0,1,1,2,No,0,0.87,0.71,0,Yes,No,No,Yes,No,No
2852248,18,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3818139,6,10,1,0,0,1,0,1,5,7,0,No,0,0.88,0.9,0,No,No,No,Yes,No,No
3431355,5,8,0,304,304,304,1,2,9,15,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
3589736,56,8,0,0,0,1,0,0,0,0,0,No,0,0.31,0.56,0,No,No,No,Yes,No,No
3136101,6,2,0,0,0,0,2,2,3,3,0,No,0,1,1,0,No,No,No,Yes,No,No
4925079,35,8,0,0,0,0,0,0,0,0,0,No,0,0.95,0.91,0,No,No,No,Yes,No,No
2307002,1,8,0,20,20,20,1,1,1,1,0,No,0,0.5,0.52,0,Yes,No,No,Yes,No,No
2847147,16,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.96,0,No,No,No,Yes,No,No
3942769,4,2,0,1,4,6,0,1,1,1,0,No,0,0.89,0.82,0,No,No,No,Yes,No,No
4818076,431,8,0,0,0,0,1,6,7,10,3,No,0,0.96,0.96,0,No,No,No,Yes,No,No
3769497,56,9,0,100,100,156,20,51,90,135,22,No,0,0.62,0.47,0,No,No,No,Yes,No,No
3201195,9,8,0,0,0,0,0,0,0,0,0,No,0,0.66,0.67,0,No,No,No,Yes,No,No
2281970,10,2,0,0,0,0,0,0,0,0,1,No,0,0.99,0.96,0,Yes,No,Yes,Yes,No,No
2075606,11,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.76,0,No,No,No,Yes,No,No
2854055,27,2,0,0,0,0,1,3,6,6,1,No,0,0.91,0.75,0,No,No,No,Yes,No,No
3358840,950,52,0,0,0,0,0,0,0,0,0,No,0,0.51,0.61,0,Yes,No,Yes,No,No,No
2960203,9,8,0,11,11,11,3,6,13,23,2,No,0,0.97,0.96,0,No,No,No,Yes,No,No
3161018,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
3204119,14,8,0,0,0,0,0,0,0,0,0,No,0,1,0.9,0,No,No,No,Yes,No,No
3289180,0,8,0,5,5,5,0,0,0,0,0,No,0,0.95,0.97,0,Yes,No,Yes,Yes,No,No
3250202,223,12,0,0,0,0,2,19,96,166,11,No,0,0.98,0.95,0,No,No,Yes,Yes,No,No
3294066,3,8,0,15,19,23,1,9,9,11,1,No,0,0.83,0.88,0,No,No,Yes,Yes,No,No
3235019,1,8,0,40,40,40,0,1,1,1,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
3622366,429,8,0,342,684,1026,124,396,798,1227,125,No,0,0.99,0.98,0,No,No,No,Yes,No,No
2840094,17,4,0,0,0,0,32,107,192,301,16,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2075319,495,12,0,0,0,0,0,0,0,0,0,No,0,0.94,0.87,0,No,No,No,Yes,No,No
3311781,1,8,0,13,17,25,1,7,17,22,1,No,0,0.5,0.46,0,No,No,No,Yes,No,No
3343478,241,2,60,220,495,770,67,257,476,706,101,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3477239,24,2,0,56,112,182,9,62,114,147,0,No,0,0.9,0.92,0,No,No,No,Yes,No,No
2249060,5,8,0,13,19,25,6,10,20,32,0,No,0,1,0.98,0,No,No,No,Yes,No,No
2906728,3,8,2,8,8,8,0,5,10,11,2,No,0,0.89,0.9,0,No,No,No,Yes,No,No
2205346,1167,2,0,0,0,0,2,57,127,164,44,No,0,1,0.97,0,No,No,Yes,Yes,No,No
4854855,7,9,0,0,0,0,1,2,4,4,0,No,0,0.93,0.85,0,No,No,Yes,Yes,No,No
2208888,1,8,0,4,8,10,1,6,9,13,1,No,0,0.82,0.89,0,No,No,No,Yes,No,No
3469464,3,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
2240914,24,4,0,0,0,0,0,0,0,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3221914,204,8,0,0,0,0,3,14,28,40,0,No,0,1,0.98,0,No,No,No,Yes,No,No
2943920,6,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3583131,31,8,0,0,0,0,0,0,0,0,0,No,0,0.95,0.94,0,No,No,No,Yes,No,No
3478380,0,2,0,23,35,41,0,0,0,0,0,No,0,0.16,0.1,0,Yes,No,Yes,Yes,No,No
4884685,49,8,1,52,92,142,10,36,88,135,30,No,0,0.9,0.57,0,No,No,Yes,Yes,No,No
3012519,98,8,0,0,0,0,0,0,0,2,2,No,0,0.85,0.87,0,No,No,No,Yes,No,No
3482534,2,12,0,1,1,1,0,0,1,2,1,No,0,0,0.13,0,No,No,No,Yes,No,No
3242028,26,9,0,0,0,0,1,2,3,3,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3025478,1,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3408910,16,2,0,0,0,0,0,1,1,1,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3222503,52,8,0,0,0,0,0,2,2,5,1,No,0,0.99,0.98,0,No,No,No,Yes,No,No
4815920,114,4,10,40,60,60,12,44,56,56,28,No,0,0.19,0.2,0,Yes,No,No,Yes,No,No
3821407,15,8,0,0,0,0,2,5,8,9,0,No,0,0.88,0.85,0,No,No,No,Yes,No,No
3083850,110,4,50,282,477,669,61,181,294,400,33,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3979259,21,8,0,0,0,0,0,0,0,0,2,No,0,0.79,0.79,0,No,No,No,Yes,No,No
2198575,3,8,0,0,0,0,0,0,0,0,2,No,0,1,0.99,0,No,No,No,Yes,No,No
3365294,322,2,83,93,248,341,25,148,373,577,132,No,0,0.88,0.94,0,No,No,No,Yes,No,No
3516720,13,8,0,0,0,0,0,0,0,1,0,No,0,1,0.66,0,No,No,No,Yes,No,No
3595095,11,2,0,0,0,24,1,6,10,12,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4917561,28,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.67,0,No,No,Yes,Yes,No,No
3530220,0,8,0,0,0,0,0,0,0,0,0,No,0,0.62,0.64,0,No,No,Yes,No,Yes,No
4759110,213,2,72,162,306,432,66,242,519,865,91,No,0,0.96,0.96,0,No,No,No,Yes,No,No
3414636,75,8,0,0,0,0,0,0,0,1,1,No,0,0.73,0.76,0,No,No,No,Yes,No,No
2912948,13,12,0,0,0,0,1,1,2,4,4,No,0,0.56,0.58,0,No,No,Yes,Yes,No,No
3566677,65,12,0,0,20,20,6,22,43,71,82,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2302994,354,17,33,0,0,0,53,124,228,349,119,No,0,0.84,0.89,0,No,No,No,Yes,No,No
3691747,5,12,0,0,0,0,0,1,1,2,0,No,0,0.98,0.96,0,No,No,No,Yes,No,No
3347743,821,8,791,907,907,907,192,420,996,1480,97,No,0,1,1,0,No,No,No,Yes,No,No
2182318,1,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.76,0,No,No,No,Yes,No,No
3522462,111,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
4008797,36,8,0,387,588,856,102,303,3096,3244,110,No,0,0.93,0.95,1,No,No,No,Yes,No,Yes
4959141,4192,12,16,0,0,0,30,89,119,175,41,No,0,0.76,0.78,0,No,No,Yes,Yes,No,No
4772807,240,13,0,0,0,0,17,44,71,111,5,No,0,0.91,0.96,0,No,No,No,Yes,No,No
4825587,203,8,4,194,262,296,27,79,164,348,56,No,19,0,0.22,0,No,No,No,Yes,No,No
3420597,9,8,0,0,0,0,0,0,2,2,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
2088111,63,6,0,183,274,386,41,144,255,374,31,No,27,0.73,0.76,0,No,No,No,Yes,No,No
3487531,1,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2226697,84,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.76,0,No,No,No,Yes,No,No
3436658,15,2,0,0,0,0,0,0,0,0,0,No,0,0.57,0.67,0,Yes,No,No,Yes,No,No
3426891,14,16,0,0,0,0,0,2,4,9,2,No,0,0.73,0.74,0,No,No,No,Yes,No,No
4958041,2,8,0,0,1,2,0,1,2,2,1,No,0,1,1,0,No,No,No,Yes,No,No
2966008,11,8,0,0,0,0,1,1,2,2,0,No,0,0.57,0.42,0,Yes,No,Yes,Yes,No,No
2298352,0,2,0,31,31,31,0,0,0,0,0,No,0,1,1,0,Yes,No,No,Yes,No,No
3904557,7,8,0,0,0,0,0,1,4,6,0,No,0,0.95,0.79,0,No,No,No,Yes,No,No
2244476,21,2,0,0,0,0,0,0,0,4,1,No,0,0,0.11,0,No,No,No,Yes,No,No
4790254,1,8,0,0,1,2,0,0,0,0,0,No,0,0.83,0.84,0,No,No,No,Yes,No,No
2230289,43,8,1,12,36,60,8,23,41,69,16,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3465530,17,12,0,8,8,8,2,5,21,27,8,No,0,1,0.99,0,No,No,No,Yes,No,No
3426740,2,10,0,0,0,0,0,0,8,9,2,No,0,0.82,0.77,2,No,No,No,Yes,No,No
3330070,19,2,0,0,0,3,0,1,13,21,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3168230,63,8,4,30,60,93,20,54,97,142,18,No,0,0.94,0.92,0,No,No,No,Yes,No,No
3725078,7,4,0,0,0,0,0,0,0,0,0,No,0,0.71,0.79,0,No,No,No,Yes,No,No
3137553,1,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
2977080,7,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,Yes,Yes,No,No
3963518,8,2,0,0,4,10,0,2,10,17,0,No,0,0.69,0.66,0,No,No,No,Yes,No,No
3817180,5,8,0,12,18,18,5,6,10,12,2,No,0,0.86,0.91,0,No,No,No,Yes,No,No
2881905,4,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
3455676,11,2,0,0,0,0,0,0,0,0,0,No,0,0.03,0.1,0,Yes,No,No,Yes,No,No
2899315,26,9,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3335228,768,12,0,0,0,0,0,0,0,0,0,No,0,0.92,0.9,0,No,No,No,Yes,No,No
4827127,63,8,0,0,0,0,0,1,3,8,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3329057,4,2,0,6,12,24,2,6,10,16,0,No,0,0.93,0.87,0,No,No,No,Yes,No,No
2961249,263,9,8,0,0,0,8,23,51,125,58,No,0,0.95,0.89,0,No,No,Yes,Yes,No,No
3353983,17,2,0,0,0,0,2,2,4,9,1,No,0,0.75,0.63,0,Yes,No,No,No,No,No
4870384,6,12,0,0,1,6,0,1,7,8,0,No,0,0.63,0.75,0,No,No,No,Yes,No,No
3840868,819,8,318,950,2250,3950,358,1336,2790,3489,308,No,150,0.86,0.83,0,No,No,No,Yes,No,No
4933139,9,12,0,0,0,0,0,0,0,0,0,No,0,0.81,0.74,0,No,No,No,Yes,No,No
2882374,6,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2182498,194,4,507,0,0,500,56,237,432,688,76,No,0,0.66,0.63,0,No,No,Yes,Yes,No,No
3619655,18,2,0,0,0,0,3,4,5,6,0,No,0,0.9,0.94,0,No,No,No,Yes,No,No
3393946,5,9,0,0,0,0,0,0,1,2,1,No,0,0.93,0.78,0,No,No,No,Yes,No,No
2922885,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,Yes,No,No,Yes,No,No
3617582,75,8,0,54,54,108,28,59,113,203,36,No,0,0.98,0.95,0,No,No,No,Yes,No,No
2278499,3,8,0,0,0,0,0,0,0,0,0,No,0,1,0.93,0,No,No,No,Yes,No,No
2802591,14,2,0,0,14,21,3,7,12,32,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
2947667,393,52,0,0,0,0,2,5,11,19,0,No,0,0.5,0.83,0,Yes,No,No,No,No,No
3257619,513,8,29,103,316,350,82,239,481,728,109,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2274892,132,2,0,0,0,0,7,21,30,38,0,No,0,0.75,0.64,0,No,No,No,Yes,No,No
3425945,68,12,0,0,0,0,0,0,0,0,0,No,0,0.92,0.9,0,No,No,Yes,Yes,No,No
3070538,0,8,0,0,0,0,4,4,4,4,1,No,0,0.98,0.96,0,Yes,No,No,Yes,No,No
3394500,2,9,0,8,12,16,1,5,9,16,0,No,0,1,1,0,No,No,No,Yes,No,No
2972458,3000,8,0,0,0,0,0,0,0,0,0,No,0,0.75,0.77,0,No,No,No,Yes,No,No
2926820,1595,2,0,3464,3464,3464,16,39,66,66,5,No,0,0.82,0.82,0,No,No,No,Yes,No,No
3748874,172,8,0,0,0,0,1,6,9,15,0,No,0,0.59,0.65,0,No,No,No,Yes,No,No
3811340,11,8,0,0,4,8,0,6,8,12,5,No,0,0.85,0.87,0,No,No,No,Yes,No,No
3595928,92,2,16,56,120,184,15,38,89,117,6,No,0,0.96,0.87,0,No,No,Yes,Yes,No,No
3805809,98,2,0,0,0,0,0,0,0,2,0,No,0,0.88,0.86,0,No,No,No,Yes,No,No
3789505,3,8,0,0,0,0,0,0,0,1,0,No,0,0.15,0.5,0,No,No,No,Yes,No,No
3245555,76,10,0,0,0,0,0,0,0,1,2,No,0,0.77,0.84,0,No,No,No,Yes,No,No
2883664,23,8,36,12,48,72,10,40,76,100,12,No,0,0.78,0.75,0,No,No,No,Yes,No,No
3645079,5,8,0,0,0,0,0,0,0,0,0,No,0,0,0,0,No,No,Yes,Yes,No,No
3392410,3,2,0,10,10,10,0,0,0,0,0,No,0,0.99,0.98,0,Yes,No,No,Yes,No,No
2153298,0,8,7,0,1,1,0,0,0,0,0,No,0,0.86,0.94,0,Yes,No,No,Yes,No,No
3603613,6,2,0,0,0,0,0,0,0,0,0,No,0,0,0.05,0,Yes,No,No,Yes,No,No
4752726,6,8,0,0,0,0,0,0,0,0,0,No,0,0.76,0.88,0,No,No,No,Yes,No,No
3333538,0,10,0,0,0,0,0,0,0,0,0,No,0,0.82,0.77,0,No,No,Yes,Yes,No,No
3494300,3,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3453933,267,8,75,54,402,672,75,233,568,781,58,No,0,0.87,0.91,0,No,No,No,Yes,No,No
3308524,0,3,0,16,28,40,0,0,0,0,0,No,0,0.93,0.78,0,No,No,No,Yes,No,No
3310597,57,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
2269061,80,8,0,0,0,0,11,18,28,43,1,No,0,0.99,0.91,0,No,No,No,Yes,No,No
3121868,8,8,0,0,0,0,0,0,0,0,1,No,0,0.56,0.68,0,No,No,No,Yes,No,No
3571252,-141,9,48,438,706,924,224,356,561,731,77,No,0,0.85,0.9,141,No,No,No,Yes,No,No
3877006,25,52,0,0,0,0,0,0,0,0,0,No,0,1,0.96,0,Yes,No,No,Yes,No,No
3981426,11,2,0,0,0,0,0,0,0,0,0,No,0,0.92,0.95,0,No,No,No,Yes,No,No
3666193,1,9,0,0,0,0,0,0,0,0,1,No,0,0.76,0.85,0,No,No,No,Yes,No,No
3104519,19,8,0,0,8,16,1,3,12,21,0,No,0,0.87,0.88,0,No,No,No,Yes,No,No
3960300,39,4,0,0,0,0,2,11,22,40,19,No,0,0.71,0.8,0,No,No,No,Yes,No,No
3822052,3,9,0,0,0,0,0,0,0,0,2,No,0,0.7,0.67,0,No,No,No,Yes,No,No
3724009,5,12,0,0,0,0,0,0,0,0,1,No,0,0.79,0.73,0,No,No,No,Yes,No,No
3517848,150,2,0,0,0,0,3,11,27,40,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
2269302,137,52,0,0,0,0,2,4,15,21,0,No,0,0.53,0.44,0,Yes,No,No,Yes,No,No
3993387,257,2,16,0,0,0,23,69,89,90,29,No,0,0.84,0.9,0,No,No,No,Yes,No,No
4780020,254,8,70,80,160,400,41,212,456,625,76,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3349710,27,8,0,44,71,105,8,34,61,99,23,No,0,0.83,0.86,0,No,No,No,Yes,No,No
3550950,2,12,0,0,0,0,0,0,0,0,0,No,0,0.55,0.7,0,No,No,No,Yes,No,No
3117577,22,8,0,0,0,0,0,1,1,1,1,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
3472114,2,12,0,8,8,12,1,3,6,8,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3129284,74,8,0,0,22,44,9,19,47,88,19,No,0,1,0.99,0,No,No,No,Yes,No,No
3945686,149,2,0,0,0,0,0,0,0,0,2,No,0,0.72,0.69,0,No,No,No,Yes,No,No
4926816,29,2,0,0,0,0,0,0,0,0,0,No,0,0.59,0.74,0,No,No,No,Yes,No,No
3545944,8,14,0,2,10,18,1,6,11,19,1,No,0,0.24,0.37,0,No,No,No,Yes,No,No
4747791,3,2,0,0,0,0,0,0,0,0,0,No,0,0,0.01,0,Yes,No,No,Yes,No,No
3260625,475,8,29,370,790,1280,148,478,915,1413,126,No,0,0.99,0.98,0,No,No,No,Yes,No,No
4844868,2,13,0,0,0,0,0,0,0,0,0,No,0,0.8,0.79,0,No,No,No,Yes,No,No
3319542,12,2,0,0,0,0,0,0,0,0,1,No,0,0.7,0.8,0,Yes,No,No,Yes,No,No
3697170,3,12,0,1,1,1,0,1,2,2,0,No,0,0.55,0.7,0,No,No,No,Yes,No,No
3175477,3,9,0,0,0,0,0,0,1,2,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2962256,122,12,0,21,39,66,10,43,112,198,20,No,0,0.93,0.74,0,No,No,No,Yes,No,No
3617371,254,8,137,175,344,525,52,146,310,524,67,No,0,0.93,0.95,0,No,No,No,Yes,No,No
3982180,118,2,0,0,0,0,2,2,24,42,1,No,0,0.33,0.4,0,No,No,No,No,No,No
2906441,1690,8,0,0,0,0,0,0,0,5,2,No,0,0.98,0.98,0,Yes,No,No,Yes,No,No
2302512,8,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
3351807,8,2,0,10,22,34,1,7,15,16,0,No,0,0.83,0.8,0,No,No,No,Yes,No,No
3012635,6,2,0,0,0,0,0,1,1,1,1,No,0,0.98,0.9,0,Yes,No,No,Yes,No,No
3232499,3,2,0,6,10,14,2,9,12,13,0,No,0,0.97,0.95,0,No,No,Yes,Yes,No,No
2241792,-4,8,0,15,19,19,1,8,13,23,0,No,0,0.77,0.74,4,No,No,No,Yes,No,Yes
2209573,64,8,7,30,72,100,19,52,104,157,27,No,0,0.36,0.52,0,No,No,No,Yes,No,No
4829655,156,2,0,0,0,0,0,13,24,38,3,No,0,0.8,0.78,0,No,No,No,Yes,No,No
4888550,190,52,0,0,0,0,3,5,11,19,2,No,0,1,0.99,0,Yes,No,Yes,Yes,No,No
3953024,3,8,0,0,0,0,0,0,0,1,0,No,0,0.8,0.79,0,No,No,No,Yes,No,No
3285057,13,10,0,0,0,0,0,0,0,0,1,No,0,0.89,0.9,0,No,No,No,Yes,No,No
3356874,6,4,0,0,0,0,0,0,0,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4771697,2,9,0,0,0,0,0,0,0,1,1,No,0,0.9,0.89,0,No,No,No,Yes,No,No
2218116,8,2,0,5,5,5,5,10,10,10,1,No,0,0.82,0.81,0,Yes,No,No,Yes,No,No
2268113,13,8,0,0,0,0,0,1,2,3,0,No,0,0.95,0.97,0,No,No,Yes,Yes,No,No
4982512,584,8,0,0,0,0,1,3,4,5,35,No,0,0.87,0.85,0,No,No,No,Yes,No,No
2876141,26,8,0,0,0,0,2,2,2,2,0,No,0,0.78,0.75,0,No,No,No,Yes,No,No
4002067,11,2,0,0,0,0,0,2,8,10,0,No,0,0.95,0.97,0,No,No,No,Yes,No,No
3089392,3,8,0,0,0,1,0,0,1,2,1,No,0,0.98,0.97,0,No,No,No,Yes,No,No
2913178,8,8,0,0,0,24,0,4,5,7,0,No,0,0.97,0.9,0,No,No,No,Yes,No,No
2815562,15,8,0,0,0,0,0,0,0,0,0,No,0,0.91,0.95,0,No,No,No,Yes,No,No
3140924,13,8,0,0,0,0,0,1,1,1,0,No,0,0.82,0.9,0,No,No,No,Yes,No,No
3569098,143,9,0,0,0,0,0,0,0,0,0,No,0,0.67,0.75,0,No,No,No,Yes,No,No
3491912,220,8,0,0,0,0,0,0,0,0,3,No,0,0.79,0.79,0,Yes,No,No,Yes,No,No
3001241,41,4,310,0,0,0,6,14,31,33,24,No,0,0.22,0.15,0,No,No,No,Yes,No,No
2222083,28,9,0,0,0,0,0,0,1,1,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3785768,258,4,0,186,372,558,46,157,363,574,64,No,0,0.98,0.96,0,No,No,No,Yes,No,No
3578032,2,2,0,36,60,72,8,20,45,75,0,No,0,0.97,0.96,0,No,No,No,Yes,No,No
3349923,9,2,0,0,0,0,0,0,0,0,0,No,0,0.93,0.87,0,No,No,No,Yes,No,No
3575175,3,9,0,0,0,1,1,1,3,4,1,No,0,0.68,0.67,0,No,No,No,Yes,No,No
3291353,3,8,0,0,0,0,0,0,0,1,0,No,0,0.94,0.96,0,No,No,No,Yes,No,No
3673301,117,8,54,107,219,331,35,107,214,339,42,No,0,0.91,0.91,0,No,No,No,Yes,No,No
4853665,0,2,0,8,14,15,0,0,0,0,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3712151,41,52,0,0,0,0,0,0,0,0,1,No,0,0.95,0.97,0,Yes,No,No,No,No,No
2953501,2,8,0,0,0,0,0,0,0,0,0,No,0,1,0.9,0,Yes,No,Yes,Yes,No,No
3773847,256,2,42,412,790,1252,158,464,766,1021,160,No,0,0.95,0.97,0,No,No,No,Yes,No,No
3092034,8,8,0,0,0,0,0,0,0,0,1,No,0,0.37,0.34,0,No,No,No,Yes,No,No
2207430,74,8,0,0,120,120,6,25,54,96,31,No,0,0.66,0.66,0,No,No,No,Yes,No,No
4816849,5,8,0,0,0,0,0,0,0,0,1,No,0,0.32,0.35,0,No,No,No,Yes,No,No
3573033,0,12,0,9,9,9,0,0,0,2,0,No,0,0.62,0.65,0,No,No,No,Yes,No,No
3170095,3,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
4841523,140,8,0,0,0,0,3,12,39,50,17,No,0,0.98,0.96,0,No,No,No,Yes,No,No
3959842,17,8,0,0,0,0,0,0,0,0,0,No,0,0.86,0.91,0,No,No,No,Yes,No,No
2130387,303,14,1,30,120,180,18,90,199,382,50,No,0,1,0.97,0,No,No,No,Yes,No,No
4838663,11758,8,0,0,0,0,0,0,0,0,0,No,0,0.31,0.26,0,No,No,No,Yes,No,No
3019477,12,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3616607,18,12,0,0,0,0,1,2,2,3,0,No,0,0.94,0.96,0,No,No,Yes,Yes,No,No
3364732,235,12,0,0,0,0,0,1,4,44,15,No,0,0.73,0.7,0,No,No,No,Yes,No,No
3030697,100,2,0,0,0,0,0,0,0,0,0,No,0,1,1,0,Yes,No,No,Yes,No,No
3625572,30,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3130076,148,6,0,0,0,0,0,0,0,0,0,No,0,0.79,0.66,0,No,No,No,Yes,No,No
3681996,22,9,0,0,0,7,2,6,15,20,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3200608,664,8,190,1825,3750,5700,667,2000,4082,6286,337,No,0,0.66,0.69,0,No,No,No,Yes,No,No
3478011,572,8,140,429,1029,1579,173,587,1299,2038,247,No,0,0.96,0.96,0,No,No,No,Yes,No,No
3756137,18,8,0,9,42,69,1,9,45,80,2,No,0,0.88,0.84,0,No,No,No,Yes,No,No
3119812,33,2,0,0,0,0,0,0,1,6,1,No,0,0.71,0.59,0,Yes,No,No,Yes,No,No
3649432,10,8,0,0,0,0,0,0,0,0,1,No,0,0.23,0.3,0,No,No,No,Yes,No,No
3930393,33,8,0,7,30,48,10,23,53,97,11,No,0,0.81,0.64,0,No,No,No,Yes,No,No
3656936,0,2,0,12,18,24,0,0,0,0,0,No,12,0.82,0.89,0,Yes,No,Yes,Yes,No,No
3256000,16,9,0,0,0,0,0,0,0,0,0,No,0,1,0.95,0,No,No,No,Yes,No,No
3970534,0,2,0,168,204,220,0,0,0,0,45,No,0,0.65,0.63,0,No,No,No,Yes,No,No
2199174,6,2,0,40,40,40,1,3,7,7,0,No,0,0.7,0.53,0,Yes,No,Yes,Yes,No,No
3855249,35,12,0,0,0,0,1,1,1,1,0,No,0,0.63,0.75,0,No,No,No,Yes,No,No
2298562,180,8,0,0,0,0,0,0,0,0,0,No,0,0.91,0.95,0,No,No,No,Yes,No,No
4936193,2,8,0,3,6,9,0,2,5,10,1,No,0,0.98,0.92,0,No,No,No,Yes,No,No
2876220,2,8,0,0,0,0,0,0,0,1,0,No,0,0.37,0.34,0,Yes,No,No,Yes,No,No
3679786,10,9,0,0,0,0,0,0,0,0,0,No,0,0.88,0.85,0,No,No,No,Yes,No,No
4799204,31,4,0,0,0,0,0,8,9,9,0,No,0,0.71,0.8,0,No,No,No,Yes,No,No
